Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffiene_milligrams
Milk,Tall,Coconut,No Whip,354,130,9,8,0,0,160,13,0,13,1,0,0,0,0,0
Milk,Grande,Nonfat,No Whip,473,180,0.4,0.3,0,10,220,26,0,26,18,30,0,60,2,0
Milk,Grande,2%,No Whip,473,260,10,5,0.3,40,250,25,0,25,17,30,0,60,0,0
Milk,Grande,Whole,No Whip,473,320,17,10,0.5,55,230,25,0,25,17,25,0,50,2,0
Milk,Grande,Soy,No Whip,473,210,8,1,0,0,200,17,2,13,15,20,0,60,25,0
Milk,Grande,Coconut,No Whip,473,180,11,11,0,0,210,18,0,17,1,0,0,0,0,0
Milk,Venti®,Nonfat,No Whip,709,250,0.5,0.4,0,15,310,37,0,37,25,45,0,80,2,0
Milk,Venti®,2%,No Whip,709,370,15,7,0.4,60,350,36,0,36,24,40,2,80,2,0
Milk,Venti®,Whole,No Whip,709,450,24,14,0.5,75,320,36,0,36,23,35,0,80,2,0
Milk,Venti®,Soy,No Whip,709,300,12,1.5,0,0,280,24,3,18,21,30,0,90,40,0
Milk,Venti®,Coconut,No Whip,709,250,16,15,0,0,290,25,0,23,2,0,0,0,0,0
Skinny Hot Chocolate,Kids,Nonfat,No Whip,236,80,1,0.5,0,5,85,12,2,8,7,10,0,20,30,0
Skinny Hot Chocolate,Short,Nonfat,No Whip,236,80,1,0.5,0,5,85,12,2,8,7,10,0,20,30,0
Skinny Hot Chocolate,Tall,Nonfat,No Whip,354,130,1.5,1,0.1,5,125,18,3,13,11,15,0,30,45,0
Skinny Hot Chocolate,Grande,Nonfat,No Whip,473,170,1.5,1,0.1,5,160,24,4,17,14,20,0,40,60,0
Skinny Hot Chocolate,Venti®,Nonfat,No Whip,591,210,2,1.5,0.1,10,210,30,5,21,18,25,0,50,70,0
Steamed Apple Juice,Kids,No Milk,No Whip,236,120,0,0,0,0,10,30,0,27,0,0,0,0,0,0
Steamed Apple Juice,Short,No Milk,No Whip,236,120,0,0,0,0,10,30,0,27,0,0,0,0,0,0
Steamed Apple Juice,Tall,No Milk,No Whip,354,170,0,0,0,0,15,44,0,39,0,0,0,0,0,0
Steamed Apple Juice,Grande,No Milk,No Whip,473,220,0,0,0,0,20,55,0,50,0,0,0,0,0,0
Steamed Apple Juice,Venti®,No Milk,No Whip,591,280,0,0,0,0,25,69,0,62,0,0,0,0,0,0
Steamed Milk,Kids,Nonfat,No Whip,236,70,0.2,0.1,0,5,85,10,0,10,7,10,0,25,0,0
Steamed Milk,Kids,2%,No Whip,236,100,4,2,0.1,15,95,10,0,10,7,10,0,20,0,0
Steamed Milk,Kids,Whole,No Whip,236,120,7,4,0.2,20,90,10,0,10,6,10,0,20,0,0
Steamed Milk,Kids,Soy,No Whip,236,80,3,0.4,0,0,75,6,1,5,5,8,0,20,10,0
Steamed Milk,Kids,Coconut,No Whip,236,70,5,4.5,0,0,85,7,0,7,0.5,0,0,0,0,0
Steamed Milk,Short,Nonfat,No Whip,236,70,0.2,0.1,0,5,85,10,0,10,7,10,0,25,0,0
Steamed Milk,Short,2%,No Whip,236,100,4,2,0.1,15,95,10,0,10,7,10,0,20,0,0
Steamed Milk,Short,Whole,No Whip,236,120,7,4,0.2,20,90,10,0,10,6,10,0,20,0,0
Steamed Milk,Short,Soy,No Whip,236,80,3,0.4,0,0,75,6,1,5,5,8,0,20,10,0
Steamed Milk,Short,Coconut,No Whip,236,70,5,4.5,0,0,85,7,0,7,0.5,0,0,0,0,0
Steamed Milk,Tall,Nonfat,No Whip,354,110,0.2,0.2,0,5,130,15,0,15,10,20,0,35,0,0
Steamed Milk,Tall,2%,No Whip,354,160,6,3,0.2,25,150,15,0,15,10,15,2,35,0,0
Steamed Milk,Tall,Whole,No Whip,354,190,10,6,0.3,30,135,15,0,15,10,15,0,30,0,0
Steamed Milk,Tall,Soy,No Whip,354,120,4.5,0.5,0,0,110,9,1,7,8,10,0,35,15,0
Steamed Milk,Tall,Coconut,No Whip,354,110,7,7,0,0,130,11,0,11,1,0,0,0,0,0
Steamed Milk,Grande,Nonfat,No Whip,473,140,0.3,0.2,0,10,170,20,0,20,14,25,0,45,0,0
Steamed Milk,Grande,2%,No Whip,473,200,8,4,0.2,30,190,19,0,19,13,25,2,45,0,0
Steamed Milk,Grande,Whole,No Whip,473,250,13,8,0.4,40,170,19,0,19,13,20,0,40,0,0
Steamed Milk,Grande,Soy,No Whip,473,150,6,1,0,0,150,12,2,9,11,15,0,45,20,0
Steamed Milk,Grande,Coconut,No Whip,473,150,9,9,0,0,170,15,0,14,1,0,0,0,0,0
Steamed Milk,Venti®,Nonfat,No Whip,591,170,0.4,0.3,0,10,220,25,0,25,17,30,0,60,2,0
Steamed Milk,Venti®,2%,No Whip,591,260,10,5,0.3,40,240,25,0,25,17,30,2,60,0,0
Steamed Milk,Venti®,Whole,No Whip,591,310,17,10,0.5,50,220,25,0,25,16,25,0,50,2,0
Steamed Milk,Venti®,Soy,No Whip,591,200,8,1,0,0,190,16,2,12,14,20,0,60,25,0
Steamed Milk,Venti®,Coconut,No Whip,591,180,12,11,0,0,220,18,0,17,1,0,0,0,0,0
Vanilla Steamer,Kids,Nonfat,No Whip,236,100,0.2,0.1,0,5,80,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Kids,2%,No Whip,236,130,4,2,0.1,15,90,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Kids,Whole,No Whip,236,150,6,3.5,0.2,20,80,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Kids,Soy,No Whip,236,110,3,0.4,0,0,70,15,1,14,5,8,0,20,10,0
Vanilla Steamer,Kids,Coconut,No Whip,236,110,4.5,4,0,0,80,16,0,16,0.5,0,0,0,0,0
Vanilla Steamer,Short,Nonfat,No Whip,236,100,0.2,0.1,0,5,80,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Short,2%,No Whip,236,130,4,2,0.1,15,90,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Short,Whole,No Whip,236,150,6,3.5,0.2,20,80,19,0,19,6,10,0,20,0,0
Vanilla Steamer,Short,Soy,No Whip,236,110,3,0.4,0,0,70,15,1,14,5,8,0,20,10,0
Vanilla Steamer,Short,Coconut,No Whip,236,110,4.5,4,0,0,80,16,0,16,0.5,0,0,0,0,0
Vanilla Steamer,Tall,Nonfat,No Whip,354,160,0.2,0.2,0,5,120,29,0,29,10,20,0,30,0,0
Vanilla Steamer,Tall,2%,No Whip,354,200,6,3,0.2,25,135,28,0,28,10,15,0,30,0,0
Vanilla Steamer,Tall,Whole,No Whip,354,230,9,5,0.3,30,125,28,0,28,9,15,0,30,0,0
Vanilla Steamer,Tall,Soy,No Whip,354,170,4.5,0.5,0,0,105,23,1,21,8,10,0,30,15,0
Vanilla Steamer,Tall,Coconut,No Whip,354,160,7,6,0,0,125,25,0,24,1,0,0,0,0,0
Vanilla Steamer,Grande,Nonfat,No Whip,473,200,0.3,0.2,0,10,160,38,0,38,13,25,0,40,0,0
Vanilla Steamer,Grande,2%,No Whip,473,270,7,4,0.2,30,180,37,0,37,12,20,2,40,0,0
Vanilla Steamer,Grande,Whole,No Whip,473,310,12,7,0.4,40,160,37,0,37,12,20,0,40,0,0
Vanilla Steamer,Grande,Soy,No Whip,473,220,6,0.5,0,0,135,30,1,27,10,15,0,40,20,0
Vanilla Steamer,Grande,Coconut,No Whip,473,210,9,8,0,0,160,32,0,32,1,0,0,0,0,0
Vanilla Steamer,Venti®,Nonfat,No Whip,591,260,0.4,0.3,0,10,200,48,0,47,16,30,0,50,2,0
Vanilla Steamer,Venti®,2%,No Whip,591,340,10,5,0.3,40,230,47,0,47,16,25,2,50,0,0
Vanilla Steamer,Venti®,Whole,No Whip,591,390,16,9,0.5,50,210,47,0,47,15,25,0,50,2,0
Vanilla Steamer,Venti®,Soy,No Whip,591,280,7,1,0,0,170,38,2,35,13,20,0,50,25,0
Vanilla Steamer,Venti®,Coconut,No Whip,591,270,11,11,0,0,200,41,0,40,1,0,0,0,0,0
White Hot Chocolate,Kids,Nonfat,No Whip,236,180,3,2.5,0,5,125,31,0,30,8,10,0,25,0,0
White Hot Chocolate,Kids,Nonfat,Whip,236,230,8,6,0.2,25,130,32,0,32,8,15,0,25,0,0
White Hot Chocolate,Kids,2%,No Whip,236,210,6,4,0.1,15,135,30,0,30,8,10,2,25,0,0
White Hot Chocolate,Kids,2%,Whip,236,260,11,7,0.3,35,140,32,0,31,8,15,2,25,0,0
White Hot Chocolate,Kids,Whole,No Whip,236,220,8,5,0.2,20,125,30,0,30,7,8,0,25,0,0
White Hot Chocolate,Kids,Whole,Whip,236,280,14,9,0.3,40,130,32,0,31,8,15,0,25,0,0
White Hot Chocolate,Kids,Soy,No Whip,236,190,5,2.5,0,5,115,27,1,26,6,6,0,25,8,0
White Hot Chocolate,Kids,Soy,Whip,236,240,11,6,0.2,20,120,29,1,27,7,10,0,25,8,0
White Hot Chocolate,Kids,Coconut,No Whip,236,180,7,6,0,5,125,28,0,28,2,0,0,6,0,0
White Hot Chocolate,Kids,Coconut,Whip,236,230,12,9,0.2,20,130,30,0,29,3,6,0,6,0,0
White Hot Chocolate,Short,Nonfat,No Whip,236,180,3,2.5,0,5,125,31,0,30,8,10,0,25,0,0
White Hot Chocolate,Short,Nonfat,Whip,236,230,8,6,0.2,25,130,32,0,32,8,15,0,25,0,0
White Hot Chocolate,Short,2%,No Whip,236,210,6,4,0.1,15,135,30,0,30,8,10,2,25,0,0
White Hot Chocolate,Short,2%,Whip,236,260,11,7,0.3,35,140,32,0,31,8,15,2,25,0,0
White Hot Chocolate,Short,Whole,No Whip,236,220,8,5,0.2,20,125,30,0,30,7,8,0,25,0,0
White Hot Chocolate,Short,Whole,Whip,236,280,14,9,0.3,40,130,32,0,31,8,15,0,25,0,0
White Hot Chocolate,Short,Soy,No Whip,236,190,5,2.5,0,5,115,27,1,26,6,6,0,25,8,0
White Hot Chocolate,Short,Soy,Whip,236,240,11,6,0.2,20,120,29,1,27,7,10,0,25,8,0
White Hot Chocolate,Short,Coconut,No Whip,236,180,7,6,0,5,125,28,0,28,2,0,0,6,0,0
White Hot Chocolate,Short,Coconut,Whip,236,230,12,9,0.2,20,130,30,0,29,3,6,0,6,0,0
White Hot Chocolate,Tall,Nonfat,No Whip,354,270,4.5,3.5,0,10,190,46,0,46,12,15,2,40,0,0
White Hot Chocolate,Tall,Nonfat,Whip,354,330,11,7,0.2,30,200,48,0,47,12,25,2,40,0,0
White Hot Chocolate,Tall,2%,No Whip,354,310,9,6,0.2,25,200,46,0,46,12,15,2,40,0,0
White Hot Chocolate,Tall,2%,Whip,354,370,16,10,0.3,45,210,48,0,47,12,20,2,40,0,0
White Hot Chocolate,Tall,Whole,No Whip,354,340,13,8,0.3,30,190,46,0,46,11,10,2,35,0,0
White Hot Chocolate,Tall,Whole,Whip,354,400,19,12,0.4,55,200,48,0,47,11,20,2,35,0,0
White Hot Chocolate,Tall,Soy,No Whip,354,280,8,4,0,5,180,41,1,39,10,10,2,40,15,0
White Hot Chocolate,Tall,Soy,Whip,354,340,14,8,0.2,25,180,43,1,40,10,15,2,40,15,0
White Hot Chocolate,Tall,Coconut,No Whip,354,270,10,9,0,5,190,42,0,42,3,0,2,10,0,0
White Hot Chocolate,Tall,Coconut,Whip,354,330,16,13,0.2,25,190,44,0,43,4,6,2,10,0,0
White Hot Chocolate,Grande,Nonfat,No Whip,473,360,6,5,0,10,250,61,0,61,15,20,2,50,2,0
White Hot Chocolate,Grande,Nonfat,Whip,473,430,13,9,0.2,40,260,63,0,62,16,30,2,50,2,0
White Hot Chocolate,Grande,2%,No Whip,473,410,12,8,0.2,30,270,61,0,60,15,20,2,50,0,0
White Hot Chocolate,Grande,2%,Whip,473,480,19,12,0.4,60,270,63,0,62,15,25,2,50,0,0
White Hot Chocolate,Grande,Whole,No Whip,473,450,17,11,0.3,40,250,61,0,60,15,15,2,45,2,0
White Hot Chocolate,Grande,Whole,Whip,473,520,24,15,0.5,65,260,63,0,62,15,25,2,50,2,0
White Hot Chocolate,Grande,Soy,No Whip,473,370,11,5,0,5,230,55,1,52,13,15,2,50,15,0
White Hot Chocolate,Grande,Soy,Whip,473,440,18,10,0.2,30,240,57,1,53,13,20,2,50,15,0
White Hot Chocolate,Grande,Coconut,No Whip,473,360,13,12,0,5,250,56,0,55,5,0,2,10,0,0
White Hot Chocolate,Grande,Coconut,Whip,473,430,20,16,0.2,30,250,58,0,57,5,8,2,15,0,0
White Hot Chocolate,Venti®,Nonfat,No Whip,591,450,7,6,0,15,320,77,0,77,20,25,2,60,2,0
White Hot Chocolate,Venti®,Nonfat,Whip,591,520,14,10,0.2,40,320,79,0,78,20,35,2,70,2,0
White Hot Chocolate,Venti®,2%,No Whip,591,520,16,10,0.3,40,340,76,0,76,19,25,4,60,2,0
White Hot Chocolate,Venti®,2%,Whip,591,590,23,15,0.5,65,350,78,0,78,20,30,4,60,2,0
White Hot Chocolate,Venti®,Whole,No Whip,591,570,21,14,0.4,50,320,76,0,76,19,20,2,60,2,0
White Hot Chocolate,Venti®,Whole,Whip,591,640,28,18,0.5,75,330,78,0,78,19,30,2,60,2,0
White Hot Chocolate,Venti®,Soy,No Whip,591,470,14,7,0,5,290,69,2,65,16,15,2,60,20,0
White Hot Chocolate,Venti®,Soy,Whip,591,540,21,11,0.2,30,300,71,2,67,17,25,2,60,20,0
White Hot Chocolate,Venti®,Coconut,No Whip,591,450,17,15,0,5,310,71,0,69,6,0,2,15,0,0
White Hot Chocolate,Venti®,Coconut,Whip,591,520,24,20,0.2,30,320,73,0,71,6,8,2,15,0,0
