,Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffeine_mg
742,Espresso Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,150.0,0.0,0.0,0.0,0.0,135.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
743,Espresso Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,150.0,1.0,0.5,0.0,5.0,140.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
744,Espresso Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,160.0,1.5,1.0,0.0,5.0,140.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
745,Espresso Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,150.0,1.0,0.1,0.0,0.0,135.0,33.0,0.0,31.0,2.0,2.0,0.0,6.0,2.0,130.0
746,Espresso Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,150.0,1.0,1.0,0.0,0.0,135.0,34.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,130.0
747,Espresso Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,210.0,0.1,0.0,0.0,0.0,200.0,50.0,0.0,49.0,3.0,4.0,0.0,8.0,0.0,165.0
748,Espresso Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,220.0,1.5,0.5,0.0,5.0,210.0,50.0,0.0,48.0,3.0,4.0,0.0,8.0,0.0,165.0
749,Espresso Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,230.0,2.5,1.5,0.1,5.0,200.0,50.0,0.0,48.0,3.0,4.0,0.0,8.0,0.0,165.0
750,Espresso Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,220.0,1.0,0.1,0.0,0.0,200.0,49.0,0.0,47.0,3.0,2.0,0.0,8.0,4.0,165.0
751,Espresso Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,220.0,1.5,1.5,0.0,0.0,200.0,50.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,165.0
752,Espresso Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,280.0,0.1,0.1,0.0,0.0,270.0,65.0,0.0,63.0,5.0,8.0,0.0,15.0,2.0,185.0
753,Espresso Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,300.0,2.5,1.0,0.1,10.0,280.0,65.0,0.0,63.0,5.0,6.0,0.0,15.0,0.0,185.0
754,Espresso Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,310.0,4.0,2.0,0.1,10.0,270.0,65.0,0.0,63.0,4.0,6.0,0.0,15.0,2.0,185.0
755,Espresso Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,290.0,2.0,0.3,0.0,0.0,270.0,63.0,1.0,60.0,4.0,4.0,0.0,15.0,6.0,185.0
756,Espresso Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,280.0,2.5,2.5,0.0,0.0,270.0,64.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,185.0
757,Java Chip Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,230.0,3.0,2.0,0.0,0.0,180.0,47.0,2.0,44.0,4.0,4.0,0.0,10.0,20.0,75.0
758,Java Chip Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,320.0,11.0,7.0,0.3,30.0,190.0,51.0,2.0,47.0,4.0,15.0,0.0,10.0,20.0,75.0
759,Java Chip Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,240.0,4.5,3.0,0.1,5.0,180.0,47.0,2.0,44.0,4.0,4.0,0.0,10.0,20.0,75.0
760,Java Chip Frappuccino® Blended Beverage,Tall,2%,Whip,354.0,330.0,12.0,8.0,0.3,35.0,190.0,51.0,2.0,47.0,4.0,15.0,0.0,10.0,20.0,75.0
761,Java Chip Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,250.0,5.0,3.5,0.1,10.0,180.0,47.0,2.0,44.0,4.0,4.0,0.0,10.0,20.0,75.0
762,Java Chip Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,340.0,13.0,9.0,0.3,35.0,190.0,51.0,2.0,47.0,4.0,15.0,0.0,10.0,20.0,75.0
763,Java Chip Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,230.0,4.0,2.5,0.0,0.0,180.0,46.0,2.0,42.0,3.0,4.0,0.0,10.0,25.0,75.0
764,Java Chip Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,320.0,12.0,7.0,0.3,30.0,180.0,50.0,2.0,45.0,4.0,10.0,0.0,10.0,25.0,75.0
765,Java Chip Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,230.0,4.5,3.5,0.0,0.0,180.0,46.0,2.0,43.0,1.0,0.0,0.0,2.0,20.0,75.0
766,Java Chip Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,320.0,13.0,9.0,0.3,30.0,180.0,50.0,2.0,46.0,2.0,10.0,0.0,2.0,20.0,75.0
767,Java Chip Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,320.0,4.0,3.0,0.0,0.0,250.0,68.0,2.0,63.0,5.0,6.0,0.0,10.0,30.0,110.0
768,Java Chip Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,440.0,15.0,10.0,0.4,45.0,260.0,72.0,2.0,67.0,6.0,20.0,0.0,15.0,30.0,110.0
769,Java Chip Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,340.0,6.0,4.5,0.1,10.0,260.0,68.0,2.0,63.0,5.0,6.0,0.0,10.0,30.0,110.0
770,Java Chip Frappuccino® Blended Beverage,Grande,2%,Whip,473.0,460.0,17.0,11.0,0.4,50.0,270.0,72.0,2.0,66.0,6.0,20.0,0.0,15.0,30.0,110.0
771,Java Chip Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,350.0,7.0,5.0,0.1,10.0,250.0,68.0,2.0,63.0,5.0,4.0,0.0,10.0,30.0,110.0
772,Java Chip Frappuccino® Blended Beverage,Grande,Whole,Whip,473.0,470.0,18.0,12.0,0.5,50.0,260.0,72.0,2.0,66.0,6.0,15.0,0.0,15.0,30.0,110.0
773,Java Chip Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,330.0,6.0,3.5,0.0,0.0,250.0,66.0,3.0,61.0,5.0,4.0,0.0,15.0,35.0,110.0
774,Java Chip Frappuccino® Blended Beverage,Grande,Soy,Whip,473.0,450.0,17.0,10.0,0.4,40.0,260.0,71.0,3.0,64.0,5.0,15.0,0.0,15.0,35.0,110.0
775,Java Chip Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,320.0,6.0,5.0,0.0,0.0,250.0,66.0,2.0,61.0,2.0,0.0,0.0,2.0,30.0,110.0
776,Java Chip Frappuccino® Blended Beverage,Grande,Coconut,Whip,473.0,440.0,17.0,12.0,0.4,40.0,260.0,71.0,3.0,66.0,3.0,15.0,0.0,4.0,30.0,110.0
777,Java Chip Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,440.0,6.0,4.0,0.0,5.0,340.0,91.0,3.0,85.0,7.0,10.0,0.0,20.0,40.0,145.0
778,Java Chip Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709.0,560.0,17.0,11.0,0.4,45.0,350.0,96.0,3.0,89.0,8.0,20.0,0.0,20.0,40.0,145.0
779,Java Chip Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,460.0,8.0,6.0,0.2,10.0,350.0,91.0,3.0,85.0,7.0,8.0,0.0,20.0,40.0,145.0
780,Java Chip Frappuccino® Blended Beverage,Venti®,2%,Whip,709.0,580.0,20.0,13.0,0.5,55.0,360.0,96.0,3.0,88.0,8.0,20.0,0.0,20.0,40.0,145.0
781,Java Chip Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,480.0,10.0,7.0,0.2,15.0,340.0,91.0,3.0,85.0,7.0,8.0,0.0,20.0,40.0,145.0
782,Java Chip Frappuccino® Blended Beverage,Venti®,Whole,Whip,709.0,600.0,22.0,14.0,0.5,55.0,360.0,96.0,3.0,88.0,8.0,20.0,0.0,20.0,40.0,145.0
783,Java Chip Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,450.0,8.0,4.5,0.0,0.0,340.0,89.0,4.0,81.0,7.0,6.0,0.0,20.0,45.0,145.0
784,Java Chip Frappuccino® Blended Beverage,Venti®,Soy,Whip,709.0,570.0,19.0,11.0,0.4,40.0,350.0,93.0,4.0,85.0,7.0,20.0,0.0,20.0,50.0,145.0
785,Java Chip Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,440.0,9.0,7.0,0.0,0.0,340.0,89.0,3.0,82.0,3.0,0.0,0.0,2.0,40.0,145.0
786,Java Chip Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709.0,560.0,20.0,14.0,0.4,40.0,350.0,94.0,3.0,87.0,4.0,15.0,0.0,4.0,40.0,145.0
787,Mocha Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,190.0,0.5,0.4,0.0,0.0,160.0,42.0,1.0,40.0,3.0,4.0,0.0,10.0,8.0,75.0
788,Mocha Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,270.0,9.0,5.0,0.2,30.0,170.0,45.0,1.0,42.0,4.0,15.0,0.0,10.0,8.0,75.0
789,Mocha Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,200.0,2.0,1.5,0.1,5.0,160.0,42.0,1.0,40.0,3.0,4.0,0.0,10.0,8.0,75.0
790,Mocha Frappuccino® Blended Beverage,Tall,2%,Whip,354.0,280.0,10.0,6.0,0.3,35.0,170.0,44.0,1.0,42.0,4.0,15.0,0.0,10.0,8.0,75.0
791,Mocha Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,210.0,3.0,2.0,0.1,10.0,160.0,42.0,1.0,40.0,3.0,4.0,0.0,10.0,8.0,75.0
792,Mocha Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,290.0,11.0,7.0,0.3,35.0,170.0,44.0,1.0,42.0,4.0,15.0,0.0,10.0,8.0,75.0
793,Mocha Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,190.0,2.0,0.5,0.0,0.0,160.0,41.0,1.0,38.0,3.0,4.0,0.0,10.0,10.0,75.0
794,Mocha Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,270.0,10.0,5.0,0.2,30.0,160.0,43.0,1.0,40.0,3.0,10.0,0.0,10.0,10.0,75.0
795,Mocha Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,190.0,2.0,2.0,0.0,0.0,160.0,41.0,1.0,39.0,1.0,0.0,0.0,0.0,8.0,75.0
796,Mocha Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,270.0,10.0,7.0,0.2,30.0,160.0,43.0,1.0,41.0,1.0,10.0,0.0,2.0,8.0,75.0
797,Mocha Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,270.0,1.0,0.5,0.0,0.0,230.0,61.0,1.0,59.0,5.0,6.0,0.0,10.0,10.0,110.0
798,Mocha Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,390.0,12.0,8.0,0.3,45.0,240.0,65.0,1.0,61.0,5.0,20.0,0.0,15.0,10.0,110.0
799,Mocha Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,290.0,3.0,1.5,0.1,10.0,230.0,61.0,1.0,58.0,4.0,6.0,0.0,10.0,10.0,110.0
800,Mocha Frappuccino® Blended Beverage,Grande,2%,Whip,473.0,400.0,14.0,9.0,0.4,50.0,240.0,65.0,1.0,61.0,5.0,20.0,0.0,15.0,10.0,110.0
801,Mocha Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,300.0,4.0,2.5,0.1,10.0,230.0,61.0,1.0,58.0,4.0,4.0,0.0,10.0,10.0,110.0
802,Mocha Frappuccino® Blended Beverage,Grande,Whole,Whip,473.0,410.0,15.0,9.0,0.4,50.0,240.0,65.0,1.0,61.0,5.0,15.0,0.0,15.0,10.0,110.0
803,Mocha Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,280.0,2.5,0.5,0.0,0.0,220.0,60.0,2.0,56.0,4.0,4.0,0.0,15.0,15.0,110.0
804,Mocha Frappuccino® Blended Beverage,Grande,Soy,Whip,473.0,390.0,14.0,8.0,0.3,40.0,230.0,63.0,2.0,58.0,5.0,15.0,0.0,15.0,15.0,110.0
805,Mocha Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,270.0,3.0,2.5,0.0,0.0,220.0,60.0,1.0,57.0,1.0,0.0,0.0,2.0,10.0,110.0
806,Mocha Frappuccino® Blended Beverage,Grande,Coconut,Whip,473.0,390.0,14.0,9.0,0.3,40.0,230.0,63.0,1.0,60.0,2.0,15.0,0.0,4.0,10.0,110.0
807,Mocha Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,360.0,1.0,0.5,0.0,5.0,300.0,81.0,2.0,77.0,7.0,10.0,0.0,20.0,15.0,140.0
808,Mocha Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709.0,480.0,12.0,8.0,0.3,45.0,320.0,84.0,2.0,80.0,7.0,20.0,0.0,20.0,15.0,140.0
809,Mocha Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,390.0,4.0,2.5,0.1,10.0,310.0,81.0,2.0,77.0,7.0,8.0,0.0,20.0,15.0,140.0
810,Mocha Frappuccino® Blended Beverage,Venti®,2%,Whip,709.0,500.0,15.0,9.0,0.5,55.0,320.0,84.0,2.0,80.0,7.0,20.0,0.0,20.0,15.0,140.0
811,Mocha Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,400.0,6.0,3.5,0.1,15.0,310.0,81.0,2.0,77.0,6.0,8.0,0.0,15.0,15.0,140.0
812,Mocha Frappuccino® Blended Beverage,Venti®,Whole,Whip,709.0,520.0,17.0,10.0,0.5,55.0,320.0,84.0,2.0,80.0,7.0,20.0,0.0,20.0,15.0,140.0
813,Mocha Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,370.0,3.5,1.0,0.0,0.0,300.0,79.0,2.0,74.0,6.0,6.0,0.0,20.0,25.0,140.0
814,Mocha Frappuccino® Blended Beverage,Venti®,Soy,Whip,709.0,490.0,15.0,8.0,0.3,40.0,310.0,82.0,2.0,76.0,6.0,20.0,0.0,20.0,25.0,140.0
815,Mocha Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,360.0,4.0,3.5,0.0,0.0,300.0,79.0,2.0,75.0,2.0,0.0,0.0,2.0,15.0,140.0
816,Mocha Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709.0,470.0,15.0,11.0,0.3,40.0,310.0,82.0,2.0,78.0,2.0,15.0,0.0,4.0,15.0,140.0
817,Caffè Vanilla Frappuccino® Light Blended Beverage,Tall,Nonfat,No Whip,354.0,140.0,0.1,0.1,0.0,0.0,150.0,31.0,0.0,30.0,3.0,4.0,0.0,8.0,0.0,65.0
818,Caffè Vanilla Frappuccino® Light Blended Beverage,Grande,Nonfat,No Whip,473.0,190.0,0.1,0.1,0.0,0.0,210.0,43.0,0.0,41.0,3.0,6.0,0.0,10.0,0.0,95.0
819,Caffè Vanilla Frappuccino® Light Blended Beverage,Venti®,Nonfat,No Whip,709.0,250.0,0.2,0.1,0.0,5.0,280.0,58.0,1.0,55.0,5.0,8.0,0.0,15.0,2.0,125.0
820,Caramel Frappuccino® Light Blended Beverage,Tall,Nonfat,No Whip,354.0,100.0,0.1,0.0,0.0,0.0,140.0,23.0,0.0,23.0,3.0,4.0,0.0,8.0,0.0,65.0
821,Caramel Frappuccino® Light Blended Beverage,Grande,Nonfat,No Whip,473.0,150.0,0.1,0.1,0.0,0.0,200.0,33.0,0.0,32.0,3.0,6.0,0.0,10.0,0.0,90.0
822,Coffee Frappuccino® Light Blended Beverage,Tall,Nonfat,No Whip,354.0,90.0,0.1,0.0,0.0,0.0,160.0,20.0,0.0,19.0,3.0,4.0,0.0,10.0,0.0,70.0
823,Coffee Frappuccino® Light Blended Beverage,Grande,Nonfat,No Whip,473.0,120.0,0.1,0.1,0.0,0.0,210.0,26.0,0.0,26.0,3.0,6.0,0.0,10.0,0.0,95.0
824,Coffee Frappuccino® Light Blended Beverage,Venti®,Nonfat,No Whip,709.0,160.0,0.1,0.1,0.0,5.0,270.0,34.0,0.0,33.0,5.0,8.0,0.0,15.0,2.0,120.0
825,Espresso Frappuccino® Light Blended Beverage,Tall,Nonfat,No Whip,354.0,80.0,0.0,0.0,0.0,0.0,130.0,17.0,0.0,16.0,2.0,2.0,0.0,6.0,0.0,125.0
826,Espresso Frappuccino® Light Blended Beverage,Grande,Nonfat,No Whip,473.0,120.0,0.1,0.0,0.0,0.0,190.0,26.0,0.0,24.0,3.0,4.0,0.0,8.0,0.0,155.0
827,Espresso Frappuccino® Light Blended Beverage,Venti®,Nonfat,No Whip,709.0,160.0,0.1,0.1,0.0,0.0,270.0,35.0,0.0,34.0,5.0,8.0,0.0,15.0,2.0,190.0
828,Java Chip Light Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,160.0,3.0,2.0,0.0,0.0,170.0,30.0,2.0,27.0,4.0,4.0,0.0,10.0,20.0,75.0
829,Java Chip Light Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,230.0,4.0,3.0,0.0,0.0,250.0,43.0,2.0,39.0,5.0,6.0,0.0,10.0,30.0,110.0
830,Java Chip Light Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,300.0,5.0,4.0,0.0,5.0,330.0,58.0,3.0,52.0,7.0,8.0,0.0,20.0,40.0,140.0
831,Mocha Light Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,120.0,0.5,0.4,0.0,0.0,150.0,24.0,1.0,23.0,3.0,4.0,0.0,10.0,8.0,70.0
832,Mocha Light Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,160.0,1.0,0.5,0.0,0.0,200.0,33.0,1.0,30.0,4.0,6.0,0.0,10.0,10.0,95.0
833,Mocha Light Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,220.0,1.0,0.5,0.0,5.0,290.0,46.0,2.0,42.0,6.0,8.0,0.0,15.0,15.0,130.0
834,Blended Strawberry Lemonade,Tall,No Milk,No Whip,354.0,160.0,0.1,0.0,0.0,0.0,120.0,40.0,0.0,39.0,0.2,0.0,15.0,2.0,2.0,0.0
835,Blended Strawberry Lemonade,Grande,No Milk,No Whip,473.0,200.0,0.1,0.0,0.0,0.0,160.0,52.0,1.0,50.0,0.3,0.0,20.0,2.0,4.0,0.0
836,Blended Strawberry Lemonade,Venti®,No Milk,No Whip,709.0,280.0,0.1,0.0,0.0,0.0,210.0,71.0,1.0,69.0,0.4,0.0,30.0,2.0,4.0,0.0
837,Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,140.0,0.1,0.1,0.0,0.0,150.0,33.0,0.0,32.0,4.0,6.0,0.0,10.0,0.0,20.0
838,Chai Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,230.0,8.0,5.0,0.2,30.0,160.0,35.0,0.0,34.0,4.0,15.0,0.0,15.0,0.0,20.0
839,Chai Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,160.0,2.0,1.0,0.1,10.0,160.0,32.0,0.0,32.0,3.0,6.0,0.0,10.0,0.0,20.0
840,Chai Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,170.0,3.5,2.0,0.1,10.0,150.0,32.0,0.0,32.0,3.0,4.0,0.0,10.0,0.0,20.0
841,Chai Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,250.0,11.0,7.0,0.3,40.0,160.0,35.0,0.0,34.0,4.0,15.0,0.0,10.0,0.0,20.0
842,Chai Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,150.0,1.5,0.2,0.0,0.0,150.0,31.0,0.0,29.0,3.0,4.0,0.0,10.0,6.0,20.0
843,Chai Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,230.0,10.0,5.0,0.2,30.0,160.0,33.0,1.0,31.0,3.0,15.0,0.0,15.0,6.0,20.0
844,Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,140.0,2.0,2.0,0.0,0.0,150.0,31.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,20.0
845,Chai Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,220.0,10.0,7.0,0.2,30.0,160.0,33.0,0.0,32.0,1.0,10.0,0.0,2.0,0.0,20.0
846,Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,210.0,0.1,0.1,0.0,5.0,210.0,49.0,0.0,48.0,5.0,8.0,0.0,15.0,0.0,40.0
847,Chai Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,330.0,11.0,7.0,0.3,45.0,220.0,53.0,0.0,50.0,5.0,20.0,0.0,15.0,0.0,40.0
848,Chai Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,230.0,2.5,1.5,0.1,10.0,220.0,49.0,0.0,48.0,4.0,8.0,0.0,15.0,0.0,40.0
849,Chai Crème Frappuccino® Blended Beverage,Grande,2%,Whip,473.0,350.0,14.0,8.0,0.4,50.0,230.0,52.0,0.0,50.0,5.0,20.0,0.0,15.0,0.0,40.0
850,Chai Crème Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,250.0,4.0,2.5,0.1,15.0,210.0,49.0,0.0,48.0,4.0,6.0,0.0,15.0,0.0,40.0
851,Chai Crème Frappuccino® Blended Beverage,Grande,Whole,Whip,473.0,360.0,15.0,9.0,0.5,55.0,220.0,52.0,0.0,50.0,5.0,20.0,0.0,15.0,0.0,40.0
852,Chai Crème Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,220.0,2.0,0.3,0.0,0.0,210.0,47.0,1.0,45.0,4.0,6.0,0.0,15.0,8.0,40.0
853,Chai Crème Frappuccino® Blended Beverage,Grande,Soy,Whip,473.0,340.0,13.0,7.0,0.3,40.0,220.0,50.0,1.0,47.0,4.0,20.0,0.0,15.0,8.0,40.0
854,Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,210.0,2.5,2.5,0.0,0.0,210.0,47.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,40.0
855,Chai Crème Frappuccino® Blended Beverage,Grande,Coconut,Whip,473.0,330.0,14.0,10.0,0.3,40.0,220.0,50.0,0.0,49.0,1.0,15.0,0.0,2.0,0.0,40.0
856,Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,290.0,0.2,0.1,0.0,5.0,310.0,66.0,0.0,65.0,7.0,15.0,0.0,25.0,2.0,40.0
857,Chai Crème Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709.0,410.0,11.0,7.0,0.3,45.0,320.0,70.0,0.0,67.0,8.0,25.0,0.0,25.0,2.0,45.0
858,Chai Crème Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,330.0,4.0,2.0,0.1,15.0,320.0,66.0,0.0,65.0,7.0,10.0,0.0,25.0,0.0,45.0
859,Chai Crème Frappuccino® Blended Beverage,Venti®,2%,Whip,709.0,440.0,15.0,9.0,0.5,60.0,330.0,69.0,0.0,67.0,8.0,25.0,2.0,25.0,2.0,45.0
860,Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,350.0,7.0,4.0,0.2,20.0,310.0,66.0,0.0,65.0,7.0,10.0,0.0,20.0,2.0,45.0
861,Chai Crème Frappuccino® Blended Beverage,Venti®,Whole,Whip,709.0,460.0,18.0,11.0,0.5,60.0,320.0,69.0,0.0,67.0,7.0,20.0,0.0,25.0,2.0,45.0
862,Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,300.0,3.5,0.4,0.0,0.0,300.0,63.0,1.0,60.0,6.0,8.0,0.0,25.0,10.0,45.0
863,Chai Crème Frappuccino® Blended Beverage,Venti®,Soy,Whip,709.0,420.0,14.0,7.0,0.3,40.0,310.0,66.0,1.0,62.0,7.0,20.0,0.0,25.0,10.0,45.0
864,Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,290.0,4.5,4.0,0.0,0.0,300.0,63.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,45.0
865,Chai Crème Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709.0,400.0,16.0,11.0,0.3,40.0,310.0,66.0,0.0,64.0,1.0,15.0,0.0,2.0,0.0,45.0
866,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,200.0,3.0,2.5,0.0,0.0,190.0,39.0,2.0,36.0,5.0,6.0,0.0,15.0,20.0,10.0
867,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,280.0,11.0,7.0,0.3,30.0,200.0,42.0,2.0,39.0,5.0,15.0,0.0,15.0,25.0,10.0
868,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,210.0,5.0,3.5,0.1,10.0,190.0,38.0,2.0,35.0,5.0,6.0,0.0,15.0,20.0,10.0
869,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,2%,Whip,354.0,300.0,13.0,9.0,0.3,40.0,200.0,42.0,2.0,38.0,5.0,15.0,0.0,15.0,25.0,10.0
870,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,220.0,6.0,4.0,0.1,10.0,190.0,38.0,2.0,35.0,4.0,6.0,0.0,10.0,20.0,10.0
871,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,310.0,14.0,9.0,0.4,40.0,200.0,42.0,2.0,38.0,5.0,15.0,0.0,15.0,25.0,10.0
872,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,200.0,4.5,2.5,0.0,0.0,180.0,37.0,2.0,33.0,4.0,4.0,0.0,15.0,25.0,10.0
873,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,290.0,13.0,7.0,0.3,30.0,190.0,40.0,2.0,36.0,5.0,15.0,0.0,15.0,30.0,10.0
874,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,200.0,5.0,4.5,0.0,0.0,190.0,37.0,2.0,34.0,1.0,0.0,0.0,2.0,20.0,10.0
875,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,280.0,13.0,9.0,0.3,30.0,190.0,41.0,2.0,37.0,2.0,10.0,0.0,2.0,20.0,10.0
876,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,270.0,4.0,3.0,0.0,5.0,250.0,53.0,2.0,49.0,6.0,8.0,0.0,15.0,30.0,15.0
877,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,390.0,15.0,10.0,0.4,45.0,270.0,58.0,2.0,52.0,7.0,20.0,0.0,20.0,30.0,15.0
878,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,290.0,7.0,5.0,0.1,10.0,260.0,53.0,2.0,49.0,6.0,8.0,0.0,15.0,30.0,15.0
